oid,ra,dec,snr,v_rad,v_helio,v_gsr,v_err,prior_teff,param_teff,param_logg,param_feh,param_alpha,chi_sq,_r,_RAJ2000,_DEJ2000,mode,cl,SDSS,m_SDSS,zsp,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,RAJ2000,DEJ2000,ObsDate,Q,Separation,g-r,g-i,RA2000,DEC2000
378,162.881333333,-0.510897222222,52.656859696,76.3663,76.3593,-61.5333,2.683,0.0,4765.28,4.29758145077,-1.2349115467,0.245686115123,4.23587,3.5E-5,162.881368,-0.510896,1,6,J105131.52-003039.2,,,19.059,0.025,17.102,0.0050,16.318,0.0040,16.081,0.0040,15.947,0.0070,162.881368,-0.510896,1999.2205,3,3.4687161391982815E-5,0.7839985,1.0209999,10:51:31.52,-00:30:39.2
380,162.882083333,-0.561038888889,27.3975926365,45.2427,45.2385,-92.8026,5.956,5284.7,6029.12,5.0,-1.04514684975,0.4,11.6223,1.8E-5,162.882101,-0.561037,1,6,J105131.70-003339.7,,,19.542,0.03,18.103,0.0060,17.511,0.0060,17.293,0.0060,17.18,0.012,162.882101,-0.561038,1999.2205,3,1.7766847358835194E-5,0.59200096,0.8100014,10:51:31.70,-00:33:39.7
331,162.886833333,0.234733333333,60.879443498,29.4306,29.4278,-106.222,9.917,4678.64,4602.33,4.99983911793,-0.677181543588,5.85496297291E-5,34.2186,3.9E-5,162.886872,0.234735,1,6,J105132.84+001405.0,,,19.627,0.03,17.225,0.0050,16.243,0.0040,15.907,0.0040,15.736,0.0070,162.886872,0.234735,1999.2205,3,3.870257839911068E-5,0.98200035,1.3180008,10:51:32.84,+00:14:05.0
1003,162.890958333,-1.82013888889,42.7655015469,57.4431,57.4378,-84.31,16.955,4815.05,6001.53,5.0,-1.0,0.4,21.3508,2.5E-5,162.890983,-1.82014,1,6,J105133.83-014912.5,,,18.657,0.018,17.196,0.0040,16.624,0.0040,16.463,0.0040,16.359,0.0080,162.890983,-1.82014,2000.1734,1,2.4679579018465395E-5,0.5719986,0.7329998,10:51:33.83,-01:49:12.5
695,162.89175,-2.39818055556,18.303192794,-86.3036,-86.2957,-229.727,13.305,4476.46,4000.0,3.5,-4.0,0.4,17.2494,3.8E-5,162.891788,-2.398181,1,6,J105134.02-022353.4,,,19.929,0.036,18.646,0.0080,18.131,0.0070,17.949,0.0080,17.875,0.02,162.891788,-2.398181,2000.116,3,3.796931924958306E-5,0.5149994,0.6970005,10:51:34.02,-02:23:53.5
363,162.891791667,-0.241838888889,75.9739286979,274.468,274.443,137.368,2.186,4498.23,4662.02,1.49989302003,-2.32604314498,0.00155529067251,2.29434,4.8E-5,162.89184,-0.24184,2,6,J105134.04-001430.6,*,,18.081,0.014,16.373,0.0040,15.615,0.0040,15.29,0.0030,15.094,0.0050,162.89184,-0.241841,2001.1455,3,4.8345339346151926E-5,0.7579994,1.0829992,10:51:34.03,-00:14:30.6
691,162.897625,0.0128861111111,30.6821761787,207.046,207.026,70.723,9.661,4177.29,5547.21,3.40568000484,-1.09863392915,6.9895781304E-5,15.9803,2.4E-5,162.897647,0.012884,1,6,J105135.43+000046.3,,,19.478,0.038,18.097,0.0070,17.488,0.0060,17.198,0.0060,17.059,0.014,162.897649,0.012886,1995.5409,3,2.2101057979843797E-5,0.60899925,0.89900017,10:51:35.43,+00:00:46.4
688,162.910791667,0.0642194444444,70.7807774543,72.6614,72.6547,-63.477,8.722,5002.83,5334.61,4.99953380202,-0.561004721603,2.07033473908E-5,44.9621,5.2E-5,162.910824,0.064217,1,6,J105138.60+000351.1,,,18.021,0.016,16.16,0.0040,15.519,0.0040,15.322,0.0040,15.235,0.0060,162.910844,0.064219,1995.5409,3,3.24252506959954E-5,0.6409998,0.8380003,10:51:38.59,+00:03:51.2
1004,162.914,-1.85311666667,25.6598740874,28.4924,28.4898,-113.324,7.26,6151.53,5500.0,4.0,-1.0,0.4,11.6638,2.7E-5,162.914027,-1.853116,1,6,J105139.36-015111.2,,,19.813,0.039,18.255,0.0070,17.661,0.0060,17.463,0.0070,17.341,0.015,162.914027,-1.853116,2000.1734,1,2.6994112897573685E-5,0.59399986,0.7919998,10:51:39.36,-01:51:11.2
17,162.91725,-0.272263888889,43.4710751535,80.6666,80.6591,-56.4732,3.364,4566.27,4834.24,4.5000031138,-1.39940249663,0.39844070798,3.24309,2.7E-5,162.917245,-0.272267,1,6,J105140.14-001620.1,,,18.986,0.025,17.351,0.0050,16.709,0.0050,16.455,0.0050,16.32,0.0080,162.917277,-0.272265,1995.5409,3,5.8888408945361835E-6,0.6420002,0.8959999,10:51:40.14,-00:16:20.2
664,162.922166667,0.458411111111,62.4154506237,-37.2882,-37.2847,-172.213,10.172,4907.18,4931.67,4.76400982842,-0.764013195245,0.18875388195,34.0616,3.4E-5,162.922205,0.45841,1,6,J105141.32+002730.2,,,18.822,0.022,16.735,0.0050,15.948,0.0040,15.682,0.0040,15.517,0.0060,162.922201,0.458412,1995.5409,3,3.834787344548082E-5,0.78700066,1.0530005,10:51:41.32,+00:27:30.3
1037,162.922416667,-2.39498055556,28.8543611559,17.3563,17.3547,-126.027,8.59,8377.76,5249.5,4.99995361497,-0.43962145425,5.82892572587E-4,9.52169,2.1E-5,162.922439,-2.394981,1,6,J105141.38-022341.9,,,19.701,0.03,17.948,0.0070,17.283,0.0070,17.039,0.0080,16.926,0.013,162.922438,-2.394981,2000.116,3,2.2317917757508583E-5,0.664999,0.9090004,10:51:41.38,-02:23:41.9
1030,162.923875,-2.28668888889,25.7701514937,45.4044,45.4003,-97.6646,11.166,8380.3,4096.14,4.96861370956,-2.50026278472,0.383275120552,17.1487,1.9E-5,162.923894,-2.286688,1,6,J105141.73-021712.0,,,20.371,0.063,18.604,0.0080,17.859,0.0060,17.578,0.0070,17.455,0.019,162.923894,-2.286688,2000.1734,1,1.9005668074238964E-5,0.74500084,1.026001,10:51:41.73,-02:17:12.1
339,162.929833333,0.123911111111,57.610520271,47.2929,47.2885,-88.6385,8.242,4245.72,4808.18,3.9944626654,-0.610600424421,0.296543596386,27.45,4.3E-5,162.929846,0.123909,1,6,J105143.17+000726.0,,,19.721,0.045,17.432,0.0050,16.38,0.0040,15.988,0.0050,15.767,0.0070,162.929876,0.123911,1995.5409,3,1.2841687146618742E-5,1.052,1.4439993,10:51:43.16,+00:07:26.1
27,162.930208333,-0.445913888889,55.6973239441,-35.6749,-35.6715,-173.306,2.022,4155.51,5745.19,4.99999984857,-1.0952304886,3.93445511989E-5,1.50916,2.6E-5,162.930235,-0.445914,1,6,J105143.25-002645.2,,,18.147,0.012,16.701,0.0040,16.112,0.0040,15.877,0.0040,15.762,0.0060,162.930234,-0.445913,1999.2205,3,2.6666423880412766E-5,0.5890007,0.82400036,10:51:43.25,-00:26:45.3
343,162.932666667,0.0630777777778,43.6337042489,-131.49,-131.478,-267.584,8.679,5165.87,6000.0,5.0,-0.521113494033,0.4,20.4341,3.4E-5,162.9327,0.06307,1,6,J105143.84+000347.0,,,18.707,0.024,17.18,0.0050,16.61,0.0040,16.394,0.0050,16.3,0.0090,162.932701,0.063077,1995.5409,3,3.4228370842105496E-5,0.5699997,0.7860012,10:51:43.84,+00:03:47.1
16,162.933708333,-0.262411111111,32.7346621408,4.3317,4.3313,-132.75,3.598,9799.63,4665.89,4.28170511221,-1.56006347213,0.399998092442,3.48653,2.4E-5,162.933723,-0.262418,1,6,J105144.09-001544.6,,,19.787,0.043,17.953,0.012,17.239,0.011,17.017,0.012,16.895,0.019,162.933732,-0.262411,1995.5409,3,1.6204109590164532E-5,0.7139988,0.9359989,10:51:44.09,-00:15:44.7
692,162.944791667,0.00765555555556,61.4964410016,16.8938,16.8922,-119.365,9.304,5120.93,5247.52,4.99767703333,-0.444773488068,3.75028416829E-4,32.5518,2.7E-5,162.944823,0.007644,1,6,J105146.75+000027.5,,,18.404,0.019,16.568,0.0050,15.897,0.0040,15.67,0.0050,15.547,0.0070,162.944819,0.007654,1995.5409,3,3.339592396320141E-5,0.6710005,0.8980007,10:51:46.75,+00:00:27.6
350,162.94575,-0.0834888888889,36.4854121908,96.819,96.8101,-39.719,5.522,5062.77,4412.99,3.1208290119,-1.29581910967,0.399989861116,11.6998,2.5E-5,162.94577,-0.08349,1,6,J105146.98-000500.5,,,19.824,0.035,17.857,0.0060,17.049,0.0050,16.741,0.0050,16.572,0.0090,162.945775,-0.08349,1999.2205,3,2.0030819220745934E-5,0.80800056,1.1160011,10:51:46.98,-00:05:00.6
335,162.948583333,0.205230555556,85.5328484505,18.488,18.4863,-117.171,9.7,4483.78,4656.07,4.49978443353,-0.377385059531,6.29585479026E-4,55.9788,3.5E-5,162.948617,0.205234,1,6,J105147.66+001218.8,,,19.156,0.03,16.622,0.0050,15.537,0.0040,15.138,0.0040,14.917,0.0050,162.948618,0.20523,1995.5409,3,3.384252565084217E-5,1.085,1.4840002,10:51:47.66,+00:12:18.8
662,162.95325,0.5108,40.7144320607,55.316,55.3109,-79.4181,9.417,4380.11,5750.0,5.0,0.2,0.0,40.151,4.7E-5,162.953275,0.51079,1,6,J105148.79+003038.8,,,19.145,0.026,17.377,0.0050,16.679,0.0040,16.403,0.0050,16.242,0.0080,162.953297,0.510801,1995.5409,3,2.6924901620947222E-5,0.69799995,0.97400093,10:51:48.78,+00:30:38.9
700,162.958666667,-2.51413611111,26.8764074622,-25.4731,-25.4707,-169.149,5.843,4351.47,4750.0,5.0,-1.0,0.4,5.07746,2.7E-5,162.958694,-2.514137,1,6,J105150.08-023050.8,,,19.786,0.032,18.002,0.0060,17.332,0.0050,17.054,0.0050,16.853,0.01,162.958694,-2.514137,2000.116,3,2.732115386667862E-5,0.6700001,0.94799995,10:51:50.08,-02:30:50.9
720,162.966125,-2.88936111111,22.816928883,-9.4495,-9.4486,-154.201,7.572,3045.33,5161.59,3.79489201289,-0.822243691884,0.251473580299,10.0336,2.4E-5,162.966149,-2.889361,1,6,J105151.87-025321.7,,,20.017,0.044,18.397,0.0070,17.801,0.0060,17.591,0.0070,17.497,0.014,162.966149,-2.889361,2000.116,3,2.396974713875938E-5,0.59599876,0.80599976,10:51:51.87,-02:53:21.7
1033,162.971916667,-2.30052777778,21.3902975744,115.025,115.015,-28.0271,14.904,8369.71,5115.82,4.74426169183,-1.30419933814,0.363042262447,8.60644,4.5E-5,162.971962,-2.300529,1,6,J105153.27-021801.9,,,20.376,0.064,18.812,0.0090,18.132,0.0070,17.792,0.0070,17.626,0.021,162.971962,-2.300529,2000.1734,1,4.53129491237676E-5,0.6800003,1.0200005,10:51:53.26,-02:18:01.9
684,162.975458333,0.139394444444,30.3045102631,4.502,4.5016,-131.318,12.311,5082.47,5250.0,5.0,-0.5,2.5E-4,19.6964,3.5E-5,162.975494,0.139394,1,6,J105154.11+000821.8,,,19.667,0.044,18.01,0.0060,17.343,0.0050,17.096,0.0060,16.951,0.013,162.975493,0.139394,1995.5409,3,3.5669663449190836E-5,0.6669998,0.91399956,10:51:54.11,+00:08:21.8
23,162.978041667,-0.385413888889,74.4630813779,55.4692,55.4641,-81.9261,2.358,4103.14,4169.71,3.99999986095,-1.31211288383,0.292412961736,4.40443,1.8E-5,162.978046,-0.385424,1,6,J105154.73-002307.4,,,19.373,0.032,16.901,0.0050,15.776,0.0040,15.29,0.0040,15.106,0.0060,162.97806,-0.385414,1995.5409,3,1.1000391131694686E-5,1.124999,1.6109991,10:51:54.73,-00:23:07.5
1035,162.981125,-2.36565,21.1680393925,10.1659,10.165,-133.054,14.065,8373.64,4464.61,4.23145914141,-1.4598718183,0.27836524129,11.2419,4.7E-5,162.981172,-2.365651,1,6,J105155.48-022156.3,,,20.382,0.048,18.489,0.0070,17.799,0.0060,17.538,0.0060,17.415,0.014,162.981172,-2.365651,2000.116,3,4.697059065603077E-5,0.69000053,0.9510002,10:51:55.47,-02:21:56.3
669,162.984708333,0.394925,49.6117728259,-12.8519,-12.8507,-147.888,9.512,4118.23,4479.74,4.13486767958,-0.459407482226,2.54707517171E-4,18.2076,3.1E-5,162.984739,0.394924,1,6,J105156.33+002341.7,,,19.919,0.035,17.433,0.0050,16.349,0.0040,15.996,0.0050,15.799,0.0070,162.984739,0.394926,1999.2205,3,3.06825717544799E-5,1.0839996,1.4370003,10:51:56.33,+00:23:41.7
4,162.998375,-0.0881638888889,38.5415694502,298.267,298.24,161.766,4.974,5294.99,5081.7,1.42509371713,-1.33463174432,0.192281510747,4.79724,3.4E-5,162.998407,-0.088165,1,6,J105159.61-000517.3,,,18.69,0.016,17.347,0.0050,16.745,0.0050,16.531,0.0050,16.417,0.0090,162.998409,-0.088165,1999.2205,3,3.201924642456401E-5,0.6019993,0.816,10:51:59.61,-00:05:17.4
345,163.002125,0.0270694444444,61.9816434204,0.7324,0.7323,-135.39,9.177,4650.16,4665.84,4.8899312835,-0.60405008734,0.0219737933376,36.3792,3.9E-5,163.002147,0.02706,1,6,J105200.51+000137.4,,,19.384,0.036,17.038,0.0050,16.05,0.0040,15.71,0.0050,15.524,0.0070,163.002164,0.027069,1995.5409,3,2.3941541726849533E-5,0.98800087,1.3280001,10:52:00.51,+00:01:37.4
19,163.003041667,-0.336447222222,69.9301409221,24.429,24.4268,-112.784,1.637,4734.67,4750.45,4.49978859698,-0.888165715996,0.195912224024,2.7253,3.9E-5,163.003062,-0.336461,1,6,J105200.73-002011.2,,,18.465,0.019,16.343,0.0040,15.545,0.0040,15.27,0.0050,15.137,0.0060,163.003081,-0.336447,1995.5409,3,2.4561021938014597E-5,0.79800034,1.073,10:52:00.73,-00:20:11.2
366,163.003041667,-0.336447222222,65.6532082232,24.5887,24.5864,-112.624,2.333,4734.67,5034.0,4.99999763646,-0.42103620834,0.00105652213984,3.63449,3.9E-5,163.003062,-0.336461,1,6,J105200.73-002011.2,,,18.465,0.019,16.343,0.0040,15.545,0.0040,15.27,0.0050,15.137,0.0060,163.003081,-0.336447,1995.5409,3,2.4561021938014597E-5,0.79800034,1.073,10:52:00.73,-00:20:11.2
1036,163.007875,-2.36978333333,30.0859567726,92.0572,92.0488,-51.1463,14.464,8373.7,4750.0,5.0,-2.01520414501,0.4,12.0513,3.3E-5,163.007908,-2.369783,1,6,J105201.89-022211.2,,,19.358,0.025,17.774,0.0050,17.091,0.0050,16.831,0.0050,16.668,0.01,163.007908,-2.369783,2000.116,3,3.297346241548989E-5,0.68300056,0.9430008,10:52:01.89,-02:22:11.2
680,163.009833333,0.209919444444,27.6409385581,-31.3697,-31.3668,-166.929,10.038,4050.9,6000.0,5.0,0.0,0.0,9.44866,1.9E-5,163.009851,0.209908,2,6,J105202.36+001235.6,*,,19.644,0.035,18.03,0.0060,17.47,0.0050,17.213,0.0060,17.105,0.016,163.009848,0.209907,2001.1455,3,2.104979804330826E-5,0.5600014,0.81700134,10:52:02.36,+00:12:35.7
1038,163.012041667,-2.40769722222,31.2883007476,1119.12,1119.02,975.718,9.771,8379.2,4706.22,1.55644265959E-4,-1.14938307711,7.47477780519E-6,11.4616,2.7E-5,163.012069,-2.407698,1,6,J105202.89-022427.7,,,18.799,0.018,17.445,0.0050,16.858,0.0050,16.597,0.0050,16.448,0.0090,163.012069,-2.407698,2000.116,3,2.7319943953354285E-5,0.5869999,0.8479996,10:52:02.89,-02:24:27.7
1027,163.01525,-2.21849722222,19.0031374299,48.4456,48.4411,-94.3046,10.775,8346.48,4252.69,2.4954047936,-0.500044881396,2.06340456835E-4,16.5963,3.6E-5,163.015286,-2.218497,1,6,J105203.66-021306.5,,,20.292,0.059,18.528,0.0080,17.843,0.0060,17.592,0.0070,17.486,0.019,163.015286,-2.218497,2000.1734,1,3.597370332499318E-5,0.68499947,0.9360008,10:52:03.66,-02:13:06.6
1034,163.020375,-2.3267,34.4375079755,67.8583,67.8521,-75.2014,8.243,8368.74,5313.07,4.99883759603,-1.6620072935E-5,7.74525335107E-5,14.7401,3.7E-5,163.020413,-2.326702,1,6,J105204.89-021936.1,,,18.95,0.02,17.104,0.0040,16.388,0.0040,16.149,0.0040,16.026,0.0070,163.020412,-2.326702,2000.116,3,3.802131074640528E-5,0.7159996,0.9549999,10:52:04.89,-02:19:36.1
682,163.021083333,0.200763888889,32.7716896509,-45.6436,-45.6394,-181.214,10.178,4884.36,5108.78,4.99997453539,-0.516670160411,7.49966519878E-7,11.0623,4.3E-5,163.02112,0.200759,1,6,J105205.07+001202.7,,,19.912,0.05,18.012,0.0060,17.239,0.0050,16.942,0.0060,16.697,0.011,163.021126,0.200765,1995.5409,3,3.6991264088998674E-5,0.7729988,1.0699997,10:52:05.06,+00:12:02.8
711,163.03225,-2.74775277778,21.839229962,21.7483,21.7463,-122.51,7.841,5061.53,4218.15,3.49996688017,-2.13100622545,0.388963247467,7.68067,1.4E-5,163.032264,-2.747753,1,6,J105207.74-024451.9,,,19.322,0.029,17.577,0.0050,16.893,0.0050,16.65,0.0050,16.524,0.0080,163.032264,-2.747753,2000.116,3,1.398566927429892E-5,0.684,0.92700005,10:52:07.74,-02:44:51.9
1031,163.034208333,-2.29273333333,24.95462924,-12.1913,-12.1901,-155.127,13.6,8356.83,5327.71,4.99999683484,-0.313436570156,0.00103190195584,7.20191,1.4E-5,163.034222,-2.292733,1,6,J105208.21-021733.8,,,20.194,0.056,18.334,0.0070,17.58,0.0060,17.287,0.0060,17.139,0.015,163.034222,-2.292733,2000.1734,1,1.3660126763644701E-5,0.7539997,1.046999,10:52:08.21,-02:17:33.8
705,163.035791667,-2.64196944444,26.3518774996,17.7369,17.7353,-126.211,5.53,4818.13,5000.08,4.53007843034,-0.767350761558,0.112055767929,5.12774,2.1E-5,163.035813,-2.641969,1,6,J105208.59-023831.0,,,19.082,0.024,17.213,0.0050,16.577,0.0050,16.362,0.0050,16.252,0.0090,163.035813,-2.641969,2000.1734,1,2.1314958602823357E-5,0.6359997,0.85099983,10:52:08.59,-02:38:31.1
679,163.045625,0.251222222222,76.7231446043,15.052,15.0506,-120.34,10.444,4690.14,4847.42,4.99968194052,-0.501834155729,1.67683817065E-5,47.561,5.2E-5,163.045675,0.251225,1,6,J105210.96+001504.4,,,18.182,0.013,16.193,0.0040,15.384,0.0040,15.075,0.0040,14.909,0.0050,163.045677,0.251224,1999.2205,3,5.00766211346807E-5,0.80900097,1.118001,10:52:10.95,+00:15:04.4
