# oid   ra              dec                verr     vgsr                  ew        b                    l                    u           g           r_cone       i            z            err_u         err_g         err_r         err_i         err_z         dered_u     dered_g     dered_r      dered_i      dered_z     
  573   161.655416667   0.667738888889     4.226    -144.0953999812126    0.6866    50.040114071057914   249.1650786338079    18.272558   16.281656   15.564244    15.326055    15.210734    0.012963277   0.00400487    0.003886258   0.0041345526  0.004975577   18.052496   16.119738   15.446807    15.237005    15.147597   
  574   161.767833333   0.510688888889     3.429    -158.9503991973877    1.035     50.011122771736304   249.46230964977713   19.362057   16.976412   15.997401    15.629037    15.446709    0.027945608   0.0041669817  0.0036133141  0.0036886972  0.005396332   19.142347   16.81475    15.880152    15.54013     15.383673   
  575   161.915791667   0.328419444444     2.781    -142.00219998631476   0.8747    49.98894319470471    249.82586314702178   19.411171   17.103819   16.100811    15.755401    15.576555    0.026084593   0.0044691977  0.0041356063  0.00415646    0.006325395   19.195757   16.94532    15.985855    15.668232    15.514751   
  576   161.84625       0.420577777778     3.771    -89.70780069580078    0.7407    50.00405548998918    249.64782483898682   17.84465    16.048433   15.319324    15.034899    14.900975    0.011589076   0.0033294305  0.0032006258  0.0033366056  0.004471945   17.62512    15.886904   15.202169    14.946065    14.837991   
  577   161.830833333   0.487008333333     11.121   -197.45710004272462   0.525     50.03957321225633    249.5572188612099    18.86355    17.442287   16.92618     16.718866    16.662683    0.020669699   0.0049293423  0.0044677393  0.004950874   0.009962035   18.643036   17.280035   16.808502    16.629635    16.599417   
  578   161.738083333   0.680922222222     3.714    -130.84479955749512   0.8244    50.10860517348092    249.24003424321558   18.953756   16.68699    15.814659    15.489237    15.319716    0.019258443   0.004251921   0.0039636986  0.0041011665  0.0052070892  18.729155   16.521732   15.694799    15.398351    15.255277   
  579   161.822833333   0.5691             2.69     -98.33170126953124    1.101     50.09126834034396    249.45709543601168   19.031282   16.67141    15.716814    15.368605    15.196069    0.023041893   0.003875356   0.0034353973  0.0035521244  0.0050393543  18.808489   16.50748    15.5979185   15.27845     15.132148   
  580   161.80375       0.568613888889     4.344    -142.71410000317098   0.6609    50.07728091253739    249.4368561571456    19.128855   17.298395   16.604944    16.309431    16.13739     0.024383917   0.004653112   0.0040695863  0.0043178406  0.0073231617  18.906694   17.134932   16.486387    16.219532    16.07365    
  581   161.779375      0.688827777778     3.484    -113.11640063781738   0.6463    50.143732450355024   249.27609664445345   18.513058   16.656998   15.954126    15.693388    15.561938    0.014697461   0.0042577623  0.0040026493  0.0041818423  0.0057501867  18.286081   16.48999    15.832998    15.601541    15.496818   
  582   162.045708333   0.174608333333     7.944    -136.44209999465943   0.5836    49.97298293154755    250.13800755638803   19.73221    18.091455   17.419104    17.14263     17.018574    0.037569396   0.006169737   0.0053407433  0.005698378   0.014049494   19.528673   17.941694   17.310484    17.060266    16.960178   
  583   161.881125      0.482661111111     7.712    -101.25680062255859   0.5481    50.07244270843166    249.61689881292156   18.910748   17.472658   16.9431      16.725666    16.643534    0.021257268   0.0049428972  0.0044989353  0.0049596503  0.009735663   18.689394   17.30979    16.824974    16.636095    16.580027   
  584   162.039833333   0.127208333333     4.643    -164.61869981994627   0.7471    49.93536514391543    250.18375292269218   19.241112   17.666689   17.073322    16.828096    16.717537    0.027957177   0.005238252   0.004780484   0.005171965   0.011868343   19.039492   17.51834    16.965727    16.74651     16.65969    
  585   162.061791667   0.105780555556     2.946    -144.24890003280638   0.6985    49.93579652470749    250.23143051446624   18.074406   16.487755   15.880506    15.644586    15.539585    0.013753388   0.003603561   0.003709854   0.004031122   0.006278695   17.872814   16.339426   15.772924    15.56301     15.481748   
  586   161.875666667   0.442591666667     4.021    -112.51469937438965   0.7354    50.040467912277066   249.6554624604184    19.455807   17.290573   16.406897    16.032223    15.835835    0.030185489   0.004699471   0.003927486   0.0040918337  0.006391644   19.23552    17.128487   16.28934     15.943082    15.772634   
  587   161.922416667   0.491725           5.415    -8.965356337890611    0.4475    50.10825377974998    249.65190479646878   18.519358   17.11774    16.588785    16.354958    16.232601    0.017395929   0.0044098655  0.0040945373  0.0044170325  0.0076909447  18.296913   16.954067   16.470076    16.264944    16.168781   
  589   162.026458333   0.242061111111     5.318    -76.39119632568361    1.153     50.00685687557046    250.04245155584658   19.004557   17.31264    16.688028    16.479185    16.397844    0.020652      0.004862064   0.004542385   0.004642907   0.008871761   18.797676   17.160418   16.577625    16.39547     16.33849    
  590   161.891833333   0.694488888889     11.8     1.1383008544922006    0.4185    50.22821910068763    249.39226457021374   19.240913   17.675112   17.049118    16.780462    16.63181     0.02300496    0.0053015063  0.0048095076  0.0050809314  0.008843191   19.00908    17.504532   16.925398    16.68665     16.565294   
  591   162.01225       0.349830555556     6.836    -34.851101281738266   0.7855    50.07263502378551    249.90771280880494   19.628227   18.07241    17.486416    17.273174    17.130648    0.030011423   0.0060676713  0.0055303797  0.005884437   0.013091606   19.41445    17.915115   17.372332    17.186668    17.069313   
  592   161.848791667   0.916666666667     5.146    -107.41710015258789   0.6231    50.3521783320348     249.0959152896905    19.212208   17.43419    16.77172     16.537937    16.403135    0.027075708   0.004824246   0.004215013   0.0044876845  0.008823709   18.980967   17.264046   16.648317    16.444365    16.33679    
  593   162.113875      0.324316666667     2.951    -118.07260025024414   0.7169    50.12686672580938    250.04747713444132   19.218647   17.287966   16.47652     16.194489    16.03118     0.023237642   0.004880791   0.0043447707  0.004240779   0.0075711217  19.007534   17.132631   16.36386     16.10906     15.97061    
  594   161.965958333   0.534241666667     3.871    -159.82260051879882   0.7986    50.16909291342041    249.65215440980725   19.259436   17.260576   16.4595      16.166124    16.028694    0.025974222   0.0044990885  0.003885856   0.004177661   0.006894849   19.033854   17.094595   16.339115    16.07484     15.963973   
  595   161.893666667   0.953111111111     3.785    13.74919353027343     0.17      50.40976285823556    249.10377357472385   19.080214   17.499569   16.825552    16.557255    16.419186    0.025025355   0.004992151   0.0042887647  0.004550047   0.009308286   18.847385   17.328257   16.701302    16.46304     16.352386   
  596   162.034083333   0.508794444444     3.21     -109.07740044860839   0.2915    50.199823598606656   249.75510810945173   17.849564   16.510683   15.9397545   15.711351    15.604959    0.011784989   0.003635141   0.003571776   0.0038519118  0.0058021024  17.624931   16.345402   15.819879    15.620453    15.54051    
  597   162.067958333   0.17745            4.357    -83.15960168457033    0.9661    49.99073901094182    250.15925728243417   19.15265    17.168928   16.472193    16.184319    16.044634    0.02551608    0.0043758876  0.004094603   0.004391015   0.007882964   18.948463   17.01869    16.363228    16.101694    15.986052   
  598   162.043166667   0.247325           4.938    -65.76640374755858    0.6969    50.02243769799855    250.05498166593506   19.55452    17.634844   16.841633    16.500317    16.320345    0.02807547    0.00531072    0.0046209875  0.0046026153  0.008498154   19.34738    17.482433   16.73109     16.416496    16.260916   
  599   161.997416667   0.759775           4.546    -78.5817968017578     0.7154    50.349369093617014   249.43454607392056   19.895084   17.520378   16.542637    16.178802    15.971947    0.033909407   0.0049831523  0.0042072074  0.004211676   0.0065022786  19.659718   17.347198   16.417032    16.08356     15.904419   
  600   162.0065        0.831891666667     9.732    -59.7885976196289     0.3992    50.40624923357046    249.3635709571809    19.306108   17.903894   17.355719    17.136116    17.000233    0.02356117    0.0057297996  0.0051373183  0.0056844824  0.011749158   19.070402   17.730463   17.229933    17.040735    16.932608   
  601   162.008875      0.884608333333     3.947    -94.29540002441408    1.006     50.44472352478292    249.30688246543252   19.918083   17.680708   16.71763     16.373817    16.160755    0.043383617   0.005298143   0.0041831695  0.004448655   0.0077112042  19.682014   17.507011   16.59165     16.278292    16.093025   
  602   162.13275       0.301908333333     2.161    -118.83160049743654   0.6612    50.12445922297374    250.09301126547058   17.859873   16.153685   15.439183    15.227671    15.130369    0.01065243    0.0040766736  0.0037838954  0.0036985134  0.0055762893  17.649239   15.998702   15.326777    15.142437    15.069937   
  603   162.043041667   0.714925           4.166    -143.31789991226196   0.7935    50.350643813767945   249.5348003968757    18.50637    16.647758   15.928203    15.680187    15.560799    0.014580622   0.004214263   0.0038714188  0.0039515863  0.005667096   18.270067   16.473888   15.802097    15.584565    15.493002   
  604   162.087         0.442894444444     11.716   118.84700952148438    0.4668    50.19121454589844    249.88645167651495   19.45122    18.037512   17.443346    17.189741    17.055872    0.029611299   0.0061635575  0.0053004525  0.005925539   0.012702749   19.232868   17.876852   17.326822    17.101385    16.993225   
  605   162.10175       0.573880555556     3.478    -94.3227008972168     1.251     50.29369374018751    249.75682818216148   19.788063   17.46012    16.588232    16.318003    16.188648    0.03710842    0.0048506074  0.0040008435  0.0043651653  0.00749736    19.55628    17.289576   16.46454     16.22421     16.122149   
  606   162.0755        0.709194444444     3.208    -2.2324804687501683   0.642     50.369815567173866   249.57681892622048   18.802351   17.305834   16.68056     16.44006     16.327827    0.017576305   0.0048689833  0.0043896916  0.004522418   0.0076845577  18.565523   17.131577   16.554174    16.344225    16.25988    
  607   162.12625       0.699586111111     2.86     -154.55860003204344   0.8177    50.39930665209215    249.6433041166065    18.771944   16.790474   16.002968    15.7158985   15.569212    0.017081778   0.0043234723  0.0038946245  0.0038281346  0.0058121467  18.534353   16.615658   15.876176    15.619757    15.501046   
  608   162.123791667   0.909527777778     5.137    -64.77489639892578    0.6138    50.544424613838636   249.40490205000418   19.56374    17.494295   16.670551    16.386168    16.213648    0.03433598    0.004911493   0.0040897164  0.004346395   0.008188044   19.321514   17.316069   16.541286    16.288149    16.144152   
  609   162.130166667   0.961908333333     3.489    -53.752998034667954   0.6971    50.58554085224703    249.35284322715543   18.603369   17.032862   16.554441    16.26194     16.3517      0.021819478   0.0045447606  0.004169471   0.0042353263  0.009491097   18.360352   16.854052   16.424753    16.1636      16.281977   
