# Dist     Mv     CL   Typ    LTef    logg   Age   Mass   B-V     U-B       V-I     V-K     V        mux       g-V                   muy      Vr       UU        VV        g-i                  WW        [Fe/H]   l           b      Av      Mbol     Vgsr          g                   
  0.586    7.6    5    6.51   3.655   4.73   8     0.6    1.101   0.822     1.176   2.713   16.493   -4.394    0.5696299693584442    2.432    74.83    -152.1    -29.38    1.2056559985876085   32.63     -0.82    251.19999   49.3   0.081   7.078    -64.17        17.062629999876023  
  0.586    7.2    5    6.37   3.674   4.71   8     0.63   1.014   0.747     1.038   2.494   16.149   -1.373    0.514820036649704     0.911    61.08    -57.48    -29.36    1.0012779816389084   40.73     -0.61    251.19999   49.3   0.081   6.779    -77.92        16.663820204496382  
  0.636    7.3    5    6.5    3.641   4.63   6     0.72   1.225   1.115     1.315   2.967   16.467   0.409     0.6477500150203704    1.371    -38.54   -1.57     57.65     1.4115150847434998   -4.33     -0.2     251.19999   49.3   0.081   6.065    -177.54001    17.11474906897545   
  0.636    6.9    5    6.5    3.656   4.59   4     0.76   1.181   1.118     1.207   2.76    15.971   0.832     0.6200299963951111    -0.682   -1.33    31.56     -7.58     1.25156702542305     0.82      0.04     251.19999   49.3   0.081   5.73     -140.33       16.591029714107513  
  0.636    6.8    5    6.4    3.66    4.62   2     0.78   1.15    1.049     1.169   2.7     15.974   -0.604    0.6004999849796295    0.182    -0.08    -18.09    -0.83     1.1952890437841417   -5.79     -0.07    251.19999   49.3   0.081   5.695    -139.08       16.574499962091444  
  0.636    6.5    5    6.3    3.673   4.58   5     0.81   1.099   1.02      1.08    2.544   15.516   -0.903    0.5683699855804444    -0.198   19.09    -24.19    -23.58    1.063480063557625    -0.73     0.14     251.19999   49.3   0.081   5.46     -119.91       16.08436977958679   
  0.636    7.2    5    6.37   3.674   4.71   8     0.63   0.981   0.576     1.015   2.46    16.368   -1.225    0.4940300039052963    -2.821   98.28    -10.58    -133.48   0.9672149788141251   18.01     -1.17    251.19999   49.3   0.081   6.779    -40.72        16.862030034422876  
  0.686    6.2    5    6.2    3.687   4.58   7     0.83   0.985   0.736     0.984   2.353   15.497   1.402     0.49655000901222235   0.265    -13.72   37.35     27.19     0.9213040402531625   14.39     -0.24    251.19999   49.3   0.081   5.29     -152.72       15.993549749612809  
  0.686    7.6    5    6.51   3.655   4.73   8     0.6    1.124   0.919     1.197   2.738   16.766   -2.908    0.5841199705600738    -2.782   41.95    -44.96    -118.31   1.2367570395469667   -53.47    -0.53    251.19999   49.3   0.081   7.078    -97.05        17.35012071824074   
  0.686    6.6    5    6.12   3.705   4.67   8     0.68   0.859   0.433     0.911   2.147   15.833   -1.608    0.4171700171232223    -3.599   100.46   -8.47     -162.6    0.8131910197734833   -2.24     -0.55    251.19999   49.3   0.081   6.31     -38.54        16.25017020022869   
  0.686    6.4    5    5.93   3.716   4.66   8     0.7    0.793   0.263     0.879   2.057   15.622   -1.722    0.37558998918533326   -0.764   101.08   -56.61    -95.91    0.7657990120053293   39.54     -0.74    251.19999   49.3   0.081   6.148    -37.92        15.997589729785918  
  0.736    6.9    5    6.5    3.656   4.58   6     0.75   1.142   0.987     1.191   2.737   16.327   0.818     0.5954599747657776    -0.892   -5.37    40.48     -11.94    1.2278709774017336   -5.59     -0.32    251.19999   49.3   0.081   5.73     -144.37       16.922459639072418  
  0.736    6.4    5    6.3    3.678   4.58   5     0.81   1.067   0.949     1.039   2.481   15.861   -0.323    0.548210019826889     -0.603   7.13     -0.81     -22.98    1.0027590508461      -9.53     0.06     251.19999   49.3   0.081   5.425    -131.87       16.409210080862046  
  0.736    6.2    5    6.2    3.687   4.59   5     0.84   1.016   0.84      0.996   2.367   15.656   -1.747    0.5160800204277038    -0.089   13.86    -53.07    -27.36    0.9390759879946708   -18.71    0.04     251.19999   49.3   0.081   5.29     -125.14       16.172080157756806  
  0.736    7.4    5    6.44   3.665   4.72   8     0.62   1.069   0.842     1.116   2.614   16.766   -2.414    0.549470003604889     3.124    34.78    -131.72   36.18     1.1167960833311081   38.83     -0.53    251.19999   49.3   0.081   6.93     -104.22       17.315470751285552  
  0.786    7.0    5    6.5    3.652   4.61   6     0.75   1.179   1.067     1.228   2.799   16.538   -0.317    0.6187700126171112    0.079    2.45     -11.97    -2.53     1.2826680663824082   -2.15     -0.18    251.19999   49.3   0.081   5.83     -136.55       17.156770119428636  
  0.786    6.8    5    6.4    3.66    4.61   6     0.76   1.162   1.109     1.182   2.715   16.45    -1.234    0.6080599627494812    -1.4     57.62    -25.71    -86.54    1.2145420607328417   -1.59     0.1      251.19999   49.3   0.081   5.695    -81.380005    17.058060725688936  
  0.786    6.9    5    6.4    3.656   4.62   7     0.77   1.107   0.865     1.173   2.712   16.404   -1.288    0.5734099957942963    -0.578   15.19    -33.39    -38.27    1.2012129675149918   -20.38    -0.66    251.19999   49.3   0.081   5.795    -123.81       16.977409324407578  
  0.786    6.3    5    6.3    3.682   4.55   7     0.81   0.979   0.69      0.993   2.398   15.953   -1.728    0.4927699825763703    -0.535   19.21    -48.89    -44.03    0.9346329569220544   -24.07    -0.51    251.19999   49.3   0.081   5.325    -119.79       16.44577005124092   
  0.786    6.3    5    6.3    3.682   4.56   6     0.82   1.057   0.955     1.031   2.428   15.769   -1.197    0.5419100258350372    0.172    42.73    -49.92    -33.72    0.9909110268354417   15.07     0.21     251.19999   49.3   0.081   5.325    -96.270004    16.3109100792408    
  0.786    6.0    5    6.1    3.697   4.56   4     0.85   0.98    0.796     0.966   2.248   15.487   -0.639    0.49340001201629635   -0.619   21.37    -13.43    -36.67    0.8946460303664208   -5.39     0.21     251.19999   49.3   0.081   5.155    -117.63       15.980400477409363  
  0.786    6.0    5    6.1    3.697   4.56   6     0.85   0.99    0.831     0.967   2.255   15.657   -0.489    0.49970000600814823   -0.72    -28.83   3.67      -6.93     0.8961270112991333   -42.66    0.3      251.19999   49.3   0.081   5.155    -167.83       16.156699594020843  
  0.786    6.1    5    6.2    3.692   4.57   6     0.86   0.958   0.674     0.962   2.294   15.709   1.517     0.4795400027036667    -0.365   -3.82    55.33     7.62      0.8887220183610918   16.5      -0.26    251.19999   49.3   0.081   5.19     -142.82       16.188539636492727  
  0.786    5.8    5    6.0    3.707   4.56   6     0.9    0.896   0.567     0.913   2.146   15.424   0.197     0.44048001742362974   -0.3     -12.23   14.22     1.29      0.8161529816389084   -11.13    -0.11    251.19999   49.3   0.081   5.02     -151.23       15.864479803800583  
  0.836    7.1    5    6.5    3.648   4.63   6     0.74   1.219   1.187     1.276   2.859   16.766   -0.516    0.6439699885845185    -0.773   -15.0    0.74      -18.89    1.3537560338974      -34.96    0.1      251.19999   49.3   0.081   5.93     -154.0        17.409970736265183  
  0.836    7.1    5    6.5    3.648   4.64   6     0.75   1.18    1.037     1.255   2.837   16.887   2.072     0.619399966955185     -0.847   -12.6    88.58     5.23      1.3226549929380418   12.18     -0.31    251.19999   49.3   0.081   5.93     -151.6        17.50639909720421   
  0.836    7.1    5    6.5    3.648   4.64   7     0.75   1.153   0.947     1.244   2.8     16.73    -0.615    0.6023899981975556    -0.244   40.11    -24.38    -38.49    1.306363937854767    14.81     -0.55    251.19999   49.3   0.081   5.93     -98.89        17.332389540433883  
  0.836    6.5    5    6.3    3.673   4.56   7     0.77   1.064   0.898     1.058   2.524   16.269   0.882     0.5463200066089631    -1.049   -8.76    51.71     -15.81    1.0308979533910752   -10.1     -0.18    251.19999   49.3   0.081   5.46     -147.76       16.815319106340407  
  0.836    6.7    5    6.4    3.664   4.59   7     0.78   1.056   0.769     1.101   2.602   16.476   -0.683    0.541279996395111     0.924    -3.25    -40.07    21.72     1.0945809279680252   2.29      -0.76    251.19999   49.3   0.081   5.595    -142.25       17.017279828548432  
  0.836    6.6    5    6.3    3.669   4.61   6     0.8    1.112   1.011     1.105   2.595   16.39    -0.719    0.5765599927902222    -0.494   11.55    -17.05    -29.3     1.1005050282478333   -13.36    0.02     251.19999   49.3   0.081   5.56     -127.45       16.96655938243866   
  0.836    6.5    5    6.3    3.673   4.58   7     0.8    1.035   0.809     1.049   2.513   16.255   -0.897    0.5280499789714813    -0.027   3.57     -30.37    -12.61    1.0175690367221832   -13.98    -0.43    251.19999   49.3   0.081   5.46     -135.43       16.783049139738083  
  0.836    6.1    5    6.2    3.692   4.56   6     0.84   0.973   0.726     0.966   2.3     15.722   -1.689    0.48898999369144436   0.652    -14.79   -66.19    10.06     0.8946460303664208   -29.67    -0.12    251.19999   49.3   0.081   5.19     -153.79       16.210990115761756  
  0.836    6.0    5    6.1    3.697   4.56   6     0.85   0.927   0.601     0.94    2.232   15.778   -0.435    0.4600099912881851    0.553    3.19     -25.96    9.54      0.8561399964690208   4.78      -0.31    251.19999   49.3   0.081   5.155    -135.81       16.238009869217873  
  0.836    5.9    5    6.1    3.701   4.55   7     0.87   0.884   0.485     0.919   2.174   15.601   -0.827    0.43292000210285186   -0.905   13.91    -13.24    -43.95    0.8250390437841415   -21.11    -0.48    251.19999   49.3   0.081   5.055    -125.09       16.03391983425617   
  0.836    5.7    5    6.0    3.712   4.53   7     0.88   0.848   0.435     0.895   2.096   15.446   -1.158    0.41023999369144437   0.326    23.98    -50.22    -17.69    0.7894949717521669   3.3       -0.32    251.19999   49.3   0.081   4.92     -115.020004   15.856240092873573  
  0.836    7.4    5    6.44   3.665   4.72   8     0.62   1.069   0.841     1.116   2.613   17.061   0.713     0.549470003604889     -3.226   -10.56   88.38     -80.22    1.1167960833311081   -54.75    -0.54    251.19999   49.3   0.081   6.93     -149.56       17.610470827579498  
  0.836    7.2    5    6.37   3.674   4.71   8     0.63   0.995   0.66      1.024   2.477   16.955   -2.678    0.5028500030040741    -2.334   90.9     -64.07    -153.15   0.9805440720319749   -22.56    -0.89    251.19999   49.3   0.081   6.779    -48.1         17.45784992671013   
  0.836    6.2    5    5.75   3.726   4.65   8     0.71   0.726   0.091     0.849   1.968   15.865   -1.696    0.3333800069093704    -0.284   -7.39    -49.93    -21.95    0.7213689661026002   -41.46    -1.04    251.19999   49.3   0.081   5.982    -146.39       16.198379778027533  
  0.886    6.1    5    6.2    3.692   4.56   5     0.84   0.939   0.609     0.957   2.287   15.939   -0.158    0.467570006608963     -0.846   14.15    8.7       -36.77    0.88131702542305     -8.87     -0.44    251.19999   49.3   0.081   5.19     -124.85       16.40657013630867   
  0.886    5.8    5    6.1    3.707   4.52   6     0.86   0.893   0.553     0.911   2.145   15.673   0.362     0.4385900042057037    -0.87    -13.69   33.54     -14.43    0.8131910197734833   -20.5     -0.14    251.19999   49.3   0.081   4.955    -152.69       16.111590339899063  
  0.886    5.6    5    6.0    3.717   4.49   6     0.87   0.833   0.423     0.882   2.054   15.378   -0.283    0.4007900027036667    0.698    -15.43   -21.09    27.95     0.7702420430779457   -3.45     -0.19    251.19999   49.3   0.081   4.82     -154.43       15.778790262103081  
  0.886    5.7    5    6.0    3.712   4.53   4     0.88   0.907   0.635     0.913   2.106   15.536   -0.448    0.44741000330448155   0.388    17.74    -27.61    -4.0      0.8161529816389084   12.48     0.21     251.19999   49.3   0.081   4.92     -121.26       15.983410255074501  
  0.886    5.9    5    6.0    3.701   4.59   7     0.89   0.901   0.55      0.923   2.182   15.709   -1.161    0.44363001441955563   0.24     21.53    -50.75    -19.06    0.8309629675149919   -1.19     -0.31    251.19999   49.3   0.081   5.12     -117.47       16.152629648208617  
  0.886    7.0    5    6.29   3.684   4.7    8     0.65   0.966   0.664     0.989   2.377   16.852   -1.177    0.4845800129175186    -1.656   -22.2    -3.38     -51.03    0.9287090331912042   -71.77    -0.56    251.19999   49.3   0.081   6.625    -161.2        17.336579295754433  
  0.886    6.6    5    6.12   3.705   4.67   8     0.68   0.82    0.246     0.9     2.132   16.384   -2.845    0.3925999954938889    -1.95    172.03   -97.59    -199.03   0.7968999646902084   37.8      -1.19    251.19999   49.3   0.081   6.31     33.03         16.77660077369213   
  0.886    6.4    5    5.93   3.716   4.66   8     0.7    0.815   0.361     0.885   2.062   16.205   -1.534    0.3894499984979629    -1.513   -31.63   -17.03    -44.84    0.7746849858760834   -82.95    -0.43    251.19999   49.3   0.081   6.148    -170.63       16.594449922204017  
  0.886    6.2    5    5.75   3.726   4.65   8     0.71   0.749   0.188     0.854   1.968   15.919   1.084     0.34787000811100005   -2.041   76.79    64.17     -98.36    0.7287739590406419   38.99     -0.69    251.19999   49.3   0.081   5.982    -62.21        16.266869680047034  
  0.936    6.1    5    6.2    3.692   4.57   5     0.86   0.959   0.679     0.963   2.295   16.119   0.455     0.4801699945926666    -0.399   3.77     24.94     -9.91     0.8902029992938043   3.81      -0.25    251.19999   49.3   0.081   5.19     -135.23       16.59916947579384   
  0.936    6.0    5    6.1    3.697   4.57   4     0.86   0.948   0.675     0.945   2.24    15.911   -0.273    0.47324000871181493   -0.032   0.53     -9.69     -4.64     0.8635449894070626   -5.77     -0.11    251.19999   49.3   0.081   5.155    -138.47       16.384240260481835  
  0.936    6.0    5    6.1    3.697   4.57   6     0.86   0.974   0.775     0.962   2.247   15.838   -1.255    0.4896199855804444    0.28     1.98     -53.65    -7.15     0.8887220183610918   -18.08    0.16     251.19999   49.3   0.081   5.155    -137.02       16.32762028312683   
  0.936    5.9    5    6.1    3.701   4.55   4     0.87   0.913   0.587     0.924   2.185   15.85    -1.058    0.45118999218940736   0.856    2.65     -58.83    13.68     0.8324440367221833   -1.68     -0.2     251.19999   49.3   0.081   5.055    -136.35       16.301190373659132  
  0.936    5.9    5    6.1    3.701   4.55   7     0.87   0.864   0.403     0.913   2.169   15.781   -0.309    0.4203200141191482    -0.04    -23.68   -5.77     9.6       0.8161529816389084   -25.02    -0.74    251.19999   49.3   0.081   5.055    -162.68       16.20132015144825   
  0.936    5.8    5    6.1    3.707   4.52   6     0.87   0.91    0.617     0.916   2.149   15.792   -1.866    0.4493000165224076    0.613    10.84    -85.68    -9.03     0.820596012711525    -16.81    0.03     251.19999   49.3   0.081   4.955    -128.16       16.24129983341694   
  0.936    5.8    5    6.0    3.707   4.56   5     0.9    0.884   0.524     0.911   2.143   15.827   -0.0080   0.43292000210285186   -0.319   13.27    3.8       -18.74    0.8131910197734833   3.31      -0.23    251.19999   49.3   0.081   5.02     -125.729996   16.25991966640949   
  0.936    5.7    5    6.0    3.712   4.54   3     0.91   0.899   0.614     0.911   2.106   15.552   -1.053    0.44236999309062963   0.558    -2.37    -51.14    7.09      0.8131910197734833   -11.53    0.16     251.19999   49.3   0.081   4.92     -141.37       15.994370038866997  
